State,State Abbreviation,State ID,County,County ID,DSCI,Date
Arizona,AZ,4,Navajo County,04017,286,11/23/2021
Arizona,AZ,4,Navajo County,04017,286,11/30/2021
Arizona,AZ,4,Navajo County,04017,286,12/7/2021
Arizona,AZ,4,Navajo County,04017,286,12/14/2021
Arizona,AZ,4,Navajo County,04017,287,12/21/2021
Arizona,AZ,4,Navajo County,04017,283,12/28/2021
Arizona,AZ,4,Navajo County,04017,283,1/4/2022
Arizona,AZ,4,Navajo County,04017,285,1/11/2022
Arizona,AZ,4,Navajo County,04017,285,1/18/2022
Arizona,AZ,4,Navajo County,04017,285,1/25/2022
Arizona,AZ,4,Navajo County,04017,285,2/1/2022
Arizona,AZ,4,Navajo County,04017,285,2/8/2022
Arizona,AZ,4,Navajo County,04017,285,2/15/2022
Arizona,AZ,4,Navajo County,04017,285,2/22/2022
Arizona,AZ,4,Navajo County,04017,286,3/1/2022
Arizona,AZ,4,Navajo County,04017,286,3/8/2022
Arizona,AZ,4,Navajo County,04017,286,3/15/2022
Arizona,AZ,4,Navajo County,04017,286,3/22/2022
Arizona,AZ,4,Navajo County,04017,286,3/29/2022
Arizona,AZ,4,Navajo County,04017,303,4/5/2022
Arizona,AZ,4,Navajo County,04017,303,4/12/2022
Arizona,AZ,4,Navajo County,04017,303,4/19/2022
Arizona,AZ,4,Navajo County,04017,304,4/26/2022
Arizona,AZ,4,Navajo County,04017,304,5/3/2022
Arizona,AZ,4,Navajo County,04017,304,5/10/2022
Arizona,AZ,4,Navajo County,04017,304,5/17/2022
Arizona,AZ,4,Navajo County,04017,304,5/24/2022
Arizona,AZ,4,Navajo County,04017,304,5/31/2022
Arizona,AZ,4,Navajo County,04017,304,6/7/2022
Arizona,AZ,4,Pima County,04019,0,1/7/2020
Arizona,AZ,4,Pima County,04019,0,1/14/2020
Arizona,AZ,4,Pima County,04019,0,1/21/2020
Arizona,AZ,4,Pima County,04019,0,1/28/2020
Arizona,AZ,4,Pima County,04019,0,2/4/2020
Arizona,AZ,4,Pima County,04019,0,2/11/2020
Arizona,AZ,4,Pima County,04019,0,2/18/2020
Arizona,AZ,4,Pima County,04019,0,2/25/2020
Arizona,AZ,4,Pima County,04019,0,3/3/2020
Arizona,AZ,4,Pima County,04019,0,3/10/2020
Arizona,AZ,4,Pima County,04019,0,3/17/2020
Arizona,AZ,4,Pima County,04019,0,3/24/2020
Arizona,AZ,4,Pima County,04019,0,3/31/2020
Arizona,AZ,4,Pima County,04019,0,4/7/2020
Arizona,AZ,4,Pima County,04019,0,4/14/2020
Arizona,AZ,4,Pima County,04019,0,4/21/2020
Arizona,AZ,4,Pima County,04019,0,4/28/2020
Arizona,AZ,4,Pima County,04019,0,5/5/2020
Arizona,AZ,4,Pima County,04019,0,5/12/2020
Arizona,AZ,4,Pima County,04019,0,5/19/2020
Arizona,AZ,4,Pima County,04019,0,5/26/2020
Arizona,AZ,4,Pima County,04019,0,6/2/2020
Arizona,AZ,4,Pima County,04019,13,6/9/2020
Arizona,AZ,4,Pima County,04019,13,6/16/2020
Arizona,AZ,4,Pima County,04019,13,6/23/2020
Arizona,AZ,4,Pima County,04019,13,6/30/2020
Arizona,AZ,4,Pima County,04019,36,7/7/2020
Arizona,AZ,4,Pima County,04019,36,7/14/2020
Arizona,AZ,4,Pima County,04019,129,7/21/2020
Arizona,AZ,4,Pima County,04019,154,7/28/2020
Arizona,AZ,4,Pima County,04019,213,8/4/2020
Arizona,AZ,4,Pima County,04019,213,8/11/2020
Arizona,AZ,4,Pima County,04019,291,8/18/2020
Arizona,AZ,4,Pima County,04019,271,8/25/2020
Arizona,AZ,4,Pima County,04019,271,9/1/2020
Arizona,AZ,4,Pima County,04019,299,9/8/2020
Arizona,AZ,4,Pima County,04019,299,9/15/2020
Arizona,AZ,4,Pima County,04019,299,9/22/2020
Arizona,AZ,4,Pima County,04019,300,9/29/2020
Arizona,AZ,4,Pima County,04019,381,10/6/2020
Arizona,AZ,4,Pima County,04019,381,10/13/2020
Arizona,AZ,4,Pima County,04019,381,10/20/2020
Arizona,AZ,4,Pima County,04019,381,10/27/2020
Arizona,AZ,4,Pima County,04019,381,11/3/2020
Arizona,AZ,4,Pima County,04019,423,11/10/2020
Arizona,AZ,4,Pima County,04019,423,11/17/2020
Arizona,AZ,4,Pima County,04019,425,11/24/2020
Arizona,AZ,4,Pima County,04019,425,12/1/2020
Arizona,AZ,4,Pima County,04019,425,12/8/2020
Arizona,AZ,4,Pima County,04019,425,12/15/2020
Arizona,AZ,4,Pima County,04019,425,12/22/2020
Arizona,AZ,4,Pima County,04019,425,12/29/2020
Arizona,AZ,4,Pima County,04019,425,1/5/2021
Arizona,AZ,4,Pima County,04019,425,1/12/2021
Arizona,AZ,4,Pima County,04019,425,1/19/2021
Arizona,AZ,4,Pima County,04019,425,1/26/2021
Arizona,AZ,4,Pima County,04019,425,2/2/2021
Arizona,AZ,4,Pima County,04019,425,2/9/2021
Arizona,AZ,4,Pima County,04019,425,2/16/2021
Arizona,AZ,4,Pima County,04019,425,2/23/2021
Arizona,AZ,4,Pima County,04019,425,3/2/2021
Arizona,AZ,4,Pima County,04019,425,3/9/2021
Arizona,AZ,4,Pima County,04019,425,3/16/2021
Arizona,AZ,4,Pima County,04019,425,3/23/2021
Arizona,AZ,4,Pima County,04019,425,3/30/2021
Arizona,AZ,4,Pima County,04019,425,4/6/2021
Arizona,AZ,4,Pima County,04019,425,4/13/2021
Arizona,AZ,4,Pima County,04019,425,4/20/2021
Arizona,AZ,4,Pima County,04019,425,4/27/2021
Arizona,AZ,4,Pima County,04019,425,5/4/2021
Arizona,AZ,4,Pima County,04019,425,5/11/2021
Arizona,AZ,4,Pima County,04019,425,5/18/2021
Arizona,AZ,4,Pima County,04019,424,5/25/2021
Arizona,AZ,4,Pima County,04019,424,6/1/2021
Arizona,AZ,4,Pima County,04019,424,6/8/2021
Arizona,AZ,4,Pima County,04019,424,6/15/2021
Arizona,AZ,4,Pima County,04019,424,6/22/2021
Arizona,AZ,4,Pima County,04019,424,6/29/2021
Arizona,AZ,4,Pima County,04019,424,7/6/2021
Arizona,AZ,4,Pima County,04019,424,7/13/2021
Arizona,AZ,4,Pima County,04019,363,7/20/2021
Arizona,AZ,4,Pima County,04019,304,7/27/2021
Arizona,AZ,4,Pima County,04019,269,8/3/2021
Arizona,AZ,4,Pima County,04019,269,8/10/2021
Arizona,AZ,4,Pima County,04019,199,8/17/2021
Arizona,AZ,4,Pima County,04019,199,8/24/2021
Arizona,AZ,4,Pima County,04019,199,8/31/2021
Arizona,AZ,4,Pima County,04019,160,9/7/2021
Arizona,AZ,4,Pima County,04019,160,9/14/2021
Arizona,AZ,4,Pima County,04019,160,9/21/2021
Arizona,AZ,4,Pima County,04019,141,9/28/2021
Arizona,AZ,4,Pima County,04019,141,10/5/2021
Arizona,AZ,4,Pima County,04019,141,10/12/2021
Arizona,AZ,4,Pima County,04019,141,10/19/2021
Arizona,AZ,4,Pima County,04019,142,10/26/2021
Arizona,AZ,4,Pima County,04019,142,11/2/2021
Arizona,AZ,4,Pima County,04019,142,11/9/2021
Arizona,AZ,4,Pima County,04019,142,11/16/2021
Arizona,AZ,4,Pima County,04019,142,11/23/2021
Arizona,AZ,4,Pima County,04019,142,11/30/2021
Arizona,AZ,4,Pima County,04019,142,12/7/2021
Arizona,AZ,4,Pima County,04019,142,12/14/2021
Arizona,AZ,4,Pima County,04019,140,12/21/2021
Arizona,AZ,4,Pima County,04019,124,12/28/2021
Arizona,AZ,4,Pima County,04019,100,1/4/2022
Arizona,AZ,4,Pima County,04019,100,1/11/2022
Arizona,AZ,4,Pima County,04019,100,1/18/2022
Arizona,AZ,4,Pima County,04019,100,1/25/2022
Arizona,AZ,4,Pima County,04019,100,2/1/2022
Arizona,AZ,4,Pima County,04019,100,2/8/2022
Arizona,AZ,4,Pima County,04019,100,2/15/2022
Arizona,AZ,4,Pima County,04019,100,2/22/2022
Arizona,AZ,4,Pima County,04019,154,3/1/2022
Arizona,AZ,4,Pima County,04019,154,3/8/2022
Arizona,AZ,4,Pima County,04019,154,3/15/2022
Arizona,AZ,4,Pima County,04019,154,3/22/2022
Arizona,AZ,4,Pima County,04019,155,3/29/2022
Arizona,AZ,4,Pima County,04019,239,4/5/2022
Arizona,AZ,4,Pima County,04019,239,4/12/2022
Arizona,AZ,4,Pima County,04019,239,4/19/2022
Arizona,AZ,4,Pima County,04019,245,4/26/2022
Arizona,AZ,4,Pima County,04019,245,5/3/2022
Arizona,AZ,4,Pima County,04019,245,5/10/2022
Arizona,AZ,4,Pima County,04019,290,5/17/2022
Arizona,AZ,4,Pima County,04019,297,5/24/2022
Arizona,AZ,4,Pima County,04019,297,5/31/2022
Arizona,AZ,4,Pima County,04019,297,6/7/2022
Arizona,AZ,4,Pinal County,04021,0,1/7/2020
Arizona,AZ,4,Pinal County,04021,0,1/14/2020
Arizona,AZ,4,Pinal County,04021,0,1/21/2020
Arizona,AZ,4,Pinal County,04021,0,1/28/2020
Arizona,AZ,4,Pinal County,04021,0,2/4/2020
Arizona,AZ,4,Pinal County,04021,0,2/11/2020
Arizona,AZ,4,Pinal County,04021,0,2/18/2020
Arizona,AZ,4,Pinal County,04021,0,2/25/2020
Arizona,AZ,4,Pinal County,04021,0,3/3/2020
Arizona,AZ,4,Pinal County,04021,0,3/10/2020
Arizona,AZ,4,Pinal County,04021,0,3/17/2020
Arizona,AZ,4,Pinal County,04021,0,3/24/2020
Arizona,AZ,4,Pinal County,04021,0,3/31/2020
Arizona,AZ,4,Pinal County,04021,0,4/7/2020
Arizona,AZ,4,Pinal County,04021,0,4/14/2020
Arizona,AZ,4,Pinal County,04021,0,4/21/2020
Arizona,AZ,4,Pinal County,04021,0,4/28/2020
Arizona,AZ,4,Pinal County,04021,0,5/5/2020
Arizona,AZ,4,Pinal County,04021,0,5/12/2020
Arizona,AZ,4,Pinal County,04021,0,5/19/2020
Arizona,AZ,4,Pinal County,04021,0,5/26/2020
Arizona,AZ,4,Pinal County,04021,0,6/2/2020
Arizona,AZ,4,Pinal County,04021,73,6/9/2020
Arizona,AZ,4,Pinal County,04021,73,6/16/2020
Arizona,AZ,4,Pinal County,04021,73,6/23/2020
Arizona,AZ,4,Pinal County,04021,73,6/30/2020
Arizona,AZ,4,Pinal County,04021,93,7/7/2020
Arizona,AZ,4,Pinal County,04021,93,7/14/2020
Arizona,AZ,4,Pinal County,04021,186,7/21/2020
Arizona,AZ,4,Pinal County,04021,265,7/28/2020
Arizona,AZ,4,Pinal County,04021,283,8/4/2020
Arizona,AZ,4,Pinal County,04021,283,8/11/2020
Arizona,AZ,4,Pinal County,04021,300,8/18/2020
Arizona,AZ,4,Pinal County,04021,366,8/25/2020
Arizona,AZ,4,Pinal County,04021,366,9/1/2020
Arizona,AZ,4,Pinal County,04021,386,9/8/2020
Arizona,AZ,4,Pinal County,04021,386,9/15/2020
Arizona,AZ,4,Pinal County,04021,386,9/22/2020
Arizona,AZ,4,Pinal County,04021,421,9/29/2020
Arizona,AZ,4,Pinal County,04021,469,10/6/2020
Arizona,AZ,4,Pinal County,04021,469,10/13/2020
Arizona,AZ,4,Pinal County,04021,471,10/20/2020
Arizona,AZ,4,Pinal County,04021,471,10/27/2020
Arizona,AZ,4,Pinal County,04021,471,11/3/2020
Arizona,AZ,4,Pinal County,04021,478,11/10/2020
Arizona,AZ,4,Pinal County,04021,478,11/17/2020
Arizona,AZ,4,Pinal County,04021,478,11/24/2020
Arizona,AZ,4,Pinal County,04021,478,12/1/2020
Arizona,AZ,4,Pinal County,04021,478,12/8/2020
Arizona,AZ,4,Pinal County,04021,469,12/15/2020
Arizona,AZ,4,Pinal County,04021,469,12/22/2020
Arizona,AZ,4,Pinal County,04021,469,12/29/2020
Arizona,AZ,4,Pinal County,04021,469,1/5/2021
Arizona,AZ,4,Pinal County,04021,469,1/12/2021
Arizona,AZ,4,Pinal County,04021,469,1/19/2021
Arizona,AZ,4,Pinal County,04021,468,1/26/2021
Arizona,AZ,4,Pinal County,04021,468,2/2/2021
Arizona,AZ,4,Pinal County,04021,468,2/9/2021
Arizona,AZ,4,Pinal County,04021,468,2/16/2021
Arizona,AZ,4,Pinal County,04021,468,2/23/2021
Arizona,AZ,4,Pinal County,04021,468,3/2/2021
Arizona,AZ,4,Pinal County,04021,468,3/9/2021
Arizona,AZ,4,Pinal County,04021,468,3/16/2021
Arizona,AZ,4,Pinal County,04021,468,3/23/2021
Arizona,AZ,4,Pinal County,04021,468,3/30/2021
Arizona,AZ,4,Pinal County,04021,468,4/6/2021
Arizona,AZ,4,Pinal County,04021,468,4/13/2021
Arizona,AZ,4,Pinal County,04021,468,4/20/2021
Arizona,AZ,4,Pinal County,04021,468,4/27/2021
Arizona,AZ,4,Pinal County,04021,468,5/4/2021
Arizona,AZ,4,Pinal County,04021,468,5/11/2021
Arizona,AZ,4,Pinal County,04021,468,5/18/2021
Arizona,AZ,4,Pinal County,04021,468,5/25/2021
Arizona,AZ,4,Pinal County,04021,468,6/1/2021
Arizona,AZ,4,Pinal County,04021,468,6/8/2021
Arizona,AZ,4,Pinal County,04021,468,6/15/2021
Arizona,AZ,4,Pinal County,04021,468,6/22/2021
Arizona,AZ,4,Pinal County,04021,468,6/29/2021
Arizona,AZ,4,Pinal County,04021,468,7/6/2021
Arizona,AZ,4,Pinal County,04021,468,7/13/2021
Arizona,AZ,4,Pinal County,04021,400,7/20/2021
Arizona,AZ,4,Pinal County,04021,309,7/27/2021
Arizona,AZ,4,Pinal County,04021,299,8/3/2021
Arizona,AZ,4,Pinal County,04021,299,8/10/2021
Arizona,AZ,4,Pinal County,04021,200,8/17/2021
Arizona,AZ,4,Pinal County,04021,200,8/24/2021
Arizona,AZ,4,Pinal County,04021,200,8/31/2021
Arizona,AZ,4,Pinal County,04021,184,9/7/2021
Arizona,AZ,4,Pinal County,04021,184,9/14/2021
Arizona,AZ,4,Pinal County,04021,184,9/21/2021
Arizona,AZ,4,Pinal County,04021,154,9/28/2021
Arizona,AZ,4,Pinal County,04021,154,10/5/2021
Arizona,AZ,4,Pinal County,04021,154,10/12/2021
Arizona,AZ,4,Pinal County,04021,154,10/19/2021
Arizona,AZ,4,Pinal County,04021,154,10/26/2021
Arizona,AZ,4,Pinal County,04021,154,11/2/2021
Arizona,AZ,4,Pinal County,04021,154,11/9/2021
Arizona,AZ,4,Pinal County,04021,154,11/16/2021
Arizona,AZ,4,Pinal County,04021,154,11/23/2021
Arizona,AZ,4,Pinal County,04021,154,11/30/2021
Arizona,AZ,4,Pinal County,04021,154,12/7/2021
Arizona,AZ,4,Pinal County,04021,154,12/14/2021
Arizona,AZ,4,Pinal County,04021,156,12/21/2021
Arizona,AZ,4,Pinal County,04021,100,12/28/2021
Arizona,AZ,4,Pinal County,04021,100,1/4/2022
Arizona,AZ,4,Pinal County,04021,100,1/11/2022
Arizona,AZ,4,Pinal County,04021,100,1/18/2022
Arizona,AZ,4,Pinal County,04021,100,1/25/2022
Arizona,AZ,4,Pinal County,04021,100,2/1/2022
Arizona,AZ,4,Pinal County,04021,100,2/8/2022
Arizona,AZ,4,Pinal County,04021,100,2/15/2022
Arizona,AZ,4,Pinal County,04021,100,2/22/2022
Arizona,AZ,4,Pinal County,04021,109,3/1/2022
Arizona,AZ,4,Pinal County,04021,109,3/8/2022
Arizona,AZ,4,Pinal County,04021,109,3/15/2022
Arizona,AZ,4,Pinal County,04021,109,3/22/2022
Arizona,AZ,4,Pinal County,04021,110,3/29/2022
Arizona,AZ,4,Pinal County,04021,119,4/5/2022
Arizona,AZ,4,Pinal County,04021,119,4/12/2022
Arizona,AZ,4,Pinal County,04021,119,4/19/2022
Arizona,AZ,4,Pinal County,04021,200,4/26/2022
Arizona,AZ,4,Pinal County,04021,200,5/3/2022
Arizona,AZ,4,Pinal County,04021,200,5/10/2022
Arizona,AZ,4,Pinal County,04021,200,5/17/2022
Arizona,AZ,4,Pinal County,04021,245,5/24/2022
Arizona,AZ,4,Pinal County,04021,245,5/31/2022
Arizona,AZ,4,Pinal County,04021,246,6/7/2022
Arizona,AZ,4,Santa Cruz County,04023,0,1/7/2020
Arizona,AZ,4,Santa Cruz County,04023,0,1/14/2020
Arizona,AZ,4,Santa Cruz County,04023,0,1/21/2020
Arizona,AZ,4,Santa Cruz County,04023,0,1/28/2020
Arizona,AZ,4,Santa Cruz County,04023,0,2/4/2020
Arizona,AZ,4,Santa Cruz County,04023,0,2/11/2020
Arizona,AZ,4,Santa Cruz County,04023,0,2/18/2020
Arizona,AZ,4,Santa Cruz County,04023,0,2/25/2020
Arizona,AZ,4,Santa Cruz County,04023,0,3/3/2020
Arizona,AZ,4,Santa Cruz County,04023,0,3/10/2020
Arizona,AZ,4,Santa Cruz County,04023,0,3/17/2020
Arizona,AZ,4,Santa Cruz County,04023,0,3/24/2020
Arizona,AZ,4,Santa Cruz County,04023,0,3/31/2020
Arizona,AZ,4,Santa Cruz County,04023,0,4/7/2020
Arizona,AZ,4,Santa Cruz County,04023,0,4/14/2020
Arizona,AZ,4,Santa Cruz County,04023,0,4/21/2020
Arizona,AZ,4,Santa Cruz County,04023,0,4/28/2020
Arizona,AZ,4,Santa Cruz County,04023,0,5/5/2020
Arizona,AZ,4,Santa Cruz County,04023,0,5/12/2020
Arizona,AZ,4,Santa Cruz County,04023,0,5/19/2020
Arizona,AZ,4,Santa Cruz County,04023,0,5/26/2020
Arizona,AZ,4,Santa Cruz County,04023,0,6/2/2020
Arizona,AZ,4,Santa Cruz County,04023,0,6/9/2020
Arizona,AZ,4,Santa Cruz County,04023,0,6/16/2020
Arizona,AZ,4,Santa Cruz County,04023,0,6/23/2020
Arizona,AZ,4,Santa Cruz County,04023,0,6/30/2020
Arizona,AZ,4,Santa Cruz County,04023,28,7/7/2020
Arizona,AZ,4,Santa Cruz County,04023,28,7/14/2020
Arizona,AZ,4,Santa Cruz County,04023,111,7/21/2020
Arizona,AZ,4,Santa Cruz County,04023,111,7/28/2020
Arizona,AZ,4,Santa Cruz County,04023,117,8/4/2020
Arizona,AZ,4,Santa Cruz County,04023,117,8/11/2020
Arizona,AZ,4,Santa Cruz County,04023,168,8/18/2020
Arizona,AZ,4,Santa Cruz County,04023,234,8/25/2020
Arizona,AZ,4,Santa Cruz County,04023,230,9/1/2020
Arizona,AZ,4,Santa Cruz County,04023,305,9/8/2020
Arizona,AZ,4,Santa Cruz County,04023,305,9/15/2020
Arizona,AZ,4,Santa Cruz County,04023,305,9/22/2020
Arizona,AZ,4,Santa Cruz County,04023,305,9/29/2020
Arizona,AZ,4,Santa Cruz County,04023,378,10/6/2020
Arizona,AZ,4,Santa Cruz County,04023,378,10/13/2020
Arizona,AZ,4,Santa Cruz County,04023,378,10/20/2020
Arizona,AZ,4,Santa Cruz County,04023,378,10/27/2020
Arizona,AZ,4,Santa Cruz County,04023,378,11/3/2020
Arizona,AZ,4,Santa Cruz County,04023,436,11/10/2020
Arizona,AZ,4,Santa Cruz County,04023,436,11/17/2020
Arizona,AZ,4,Santa Cruz County,04023,443,11/24/2020
Arizona,AZ,4,Santa Cruz County,04023,443,12/1/2020
Arizona,AZ,4,Santa Cruz County,04023,443,12/8/2020
Arizona,AZ,4,Santa Cruz County,04023,443,12/15/2020
Arizona,AZ,4,Santa Cruz County,04023,443,12/22/2020
Arizona,AZ,4,Santa Cruz County,04023,443,12/29/2020
Arizona,AZ,4,Santa Cruz County,04023,443,1/5/2021
Arizona,AZ,4,Santa Cruz County,04023,443,1/12/2021
Arizona,AZ,4,Santa Cruz County,04023,443,1/19/2021
Arizona,AZ,4,Santa Cruz County,04023,443,1/26/2021
Arizona,AZ,4,Santa Cruz County,04023,443,2/2/2021
Arizona,AZ,4,Santa Cruz County,04023,443,2/9/2021
Arizona,AZ,4,Santa Cruz County,04023,443,2/16/2021
Arizona,AZ,4,Santa Cruz County,04023,443,2/23/2021
Arizona,AZ,4,Santa Cruz County,04023,443,3/2/2021
Arizona,AZ,4,Santa Cruz County,04023,443,3/9/2021
Arizona,AZ,4,Santa Cruz County,04023,443,3/16/2021
Arizona,AZ,4,Santa Cruz County,04023,443,3/23/2021
Arizona,AZ,4,Santa Cruz County,04023,443,3/30/2021
Arizona,AZ,4,Santa Cruz County,04023,443,4/6/2021
Arizona,AZ,4,Santa Cruz County,04023,500,4/13/2021
Arizona,AZ,4,Santa Cruz County,04023,500,4/20/2021
Arizona,AZ,4,Santa Cruz County,04023,500,4/27/2021
Arizona,AZ,4,Santa Cruz County,04023,500,5/4/2021
Arizona,AZ,4,Santa Cruz County,04023,500,5/11/2021
Arizona,AZ,4,Santa Cruz County,04023,500,5/18/2021
Arizona,AZ,4,Santa Cruz County,04023,500,5/25/2021
Arizona,AZ,4,Santa Cruz County,04023,500,6/1/2021
Arizona,AZ,4,Santa Cruz County,04023,500,6/8/2021
Arizona,AZ,4,Santa Cruz County,04023,500,6/15/2021
Arizona,AZ,4,Santa Cruz County,04023,500,6/22/2021
Arizona,AZ,4,Santa Cruz County,04023,500,6/29/2021
Arizona,AZ,4,Santa Cruz County,04023,500,7/6/2021
Arizona,AZ,4,Santa Cruz County,04023,500,7/13/2021
Arizona,AZ,4,Santa Cruz County,04023,400,7/20/2021
Arizona,AZ,4,Santa Cruz County,04023,300,7/27/2021
Arizona,AZ,4,Santa Cruz County,04023,212,8/3/2021
Arizona,AZ,4,Santa Cruz County,04023,212,8/10/2021
Arizona,AZ,4,Santa Cruz County,04023,200,8/17/2021
Arizona,AZ,4,Santa Cruz County,04023,200,8/24/2021
Arizona,AZ,4,Santa Cruz County,04023,200,8/31/2021
Arizona,AZ,4,Santa Cruz County,04023,196,9/7/2021
Arizona,AZ,4,Santa Cruz County,04023,196,9/14/2021
Arizona,AZ,4,Santa Cruz County,04023,196,9/21/2021
Arizona,AZ,4,Santa Cruz County,04023,196,9/28/2021
Arizona,AZ,4,Santa Cruz County,04023,196,10/5/2021
Arizona,AZ,4,Santa Cruz County,04023,196,10/12/2021
Arizona,AZ,4,Santa Cruz County,04023,196,10/19/2021
Arizona,AZ,4,Santa Cruz County,04023,197,10/26/2021
Arizona,AZ,4,Santa Cruz County,04023,197,11/2/2021
Arizona,AZ,4,Santa Cruz County,04023,197,11/9/2021
Arizona,AZ,4,Santa Cruz County,04023,197,11/16/2021
Arizona,AZ,4,Santa Cruz County,04023,197,11/23/2021
Arizona,AZ,4,Santa Cruz County,04023,197,11/30/2021
Arizona,AZ,4,Santa Cruz County,04023,197,12/7/2021
Arizona,AZ,4,Santa Cruz County,04023,197,12/14/2021
Arizona,AZ,4,Santa Cruz County,04023,195,12/21/2021
Arizona,AZ,4,Santa Cruz County,04023,197,12/28/2021
Arizona,AZ,4,Santa Cruz County,04023,100,1/4/2022
Arizona,AZ,4,Santa Cruz County,04023,100,1/11/2022
Arizona,AZ,4,Santa Cruz County,04023,100,1/18/2022
Arizona,AZ,4,Santa Cruz County,04023,100,1/25/2022
Arizona,AZ,4,Santa Cruz County,04023,100,2/1/2022
Arizona,AZ,4,Santa Cruz County,04023,100,2/8/2022
Arizona,AZ,4,Santa Cruz County,04023,100,2/15/2022
Arizona,AZ,4,Santa Cruz County,04023,100,2/22/2022
Arizona,AZ,4,Santa Cruz County,04023,200,3/1/2022
Arizona,AZ,4,Santa Cruz County,04023,200,3/8/2022
Arizona,AZ,4,Santa Cruz County,04023,200,3/15/2022
Arizona,AZ,4,Santa Cruz County,04023,200,3/22/2022
Arizona,AZ,4,Santa Cruz County,04023,200,3/29/2022
Arizona,AZ,4,Santa Cruz County,04023,300,4/5/2022
Arizona,AZ,4,Santa Cruz County,04023,300,4/12/2022
Arizona,AZ,4,Santa Cruz County,04023,300,4/19/2022
Arizona,AZ,4,Santa Cruz County,04023,300,4/26/2022
Arizona,AZ,4,Santa Cruz County,04023,300,5/3/2022
Arizona,AZ,4,Santa Cruz County,04023,300,5/10/2022
Arizona,AZ,4,Santa Cruz County,04023,385,5/17/2022
Arizona,AZ,4,Santa Cruz County,04023,385,5/24/2022
Arizona,AZ,4,Santa Cruz County,04023,385,5/31/2022
Arizona,AZ,4,Santa Cruz County,04023,385,6/7/2022
Arizona,AZ,4,Yavapai County,04025,0,1/7/2020
Arizona,AZ,4,Yavapai County,04025,0,1/14/2020
Arizona,AZ,4,Yavapai County,04025,0,1/21/2020
Arizona,AZ,4,Yavapai County,04025,0,1/28/2020
Arizona,AZ,4,Yavapai County,04025,0,2/4/2020
Arizona,AZ,4,Yavapai County,04025,0,2/11/2020
Arizona,AZ,4,Yavapai County,04025,2,2/18/2020
Arizona,AZ,4,Yavapai County,04025,2,2/25/2020
Arizona,AZ,4,Yavapai County,04025,2,3/3/2020
Arizona,AZ,4,Yavapai County,04025,2,3/10/2020
Arizona,AZ,4,Yavapai County,04025,0,3/17/2020
Arizona,AZ,4,Yavapai County,04025,0,3/24/2020
Arizona,AZ,4,Yavapai County,04025,0,3/31/2020
Arizona,AZ,4,Yavapai County,04025,0,4/7/2020
Arizona,AZ,4,Yavapai County,04025,0,4/14/2020
Arizona,AZ,4,Yavapai County,04025,0,4/21/2020
Arizona,AZ,4,Yavapai County,04025,0,4/28/2020
Arizona,AZ,4,Yavapai County,04025,0,5/5/2020
Arizona,AZ,4,Yavapai County,04025,0,5/12/2020
Arizona,AZ,4,Yavapai County,04025,0,5/19/2020
Arizona,AZ,4,Yavapai County,04025,0,5/26/2020
Arizona,AZ,4,Yavapai County,04025,0,6/2/2020
Arizona,AZ,4,Yavapai County,04025,0,6/9/2020
Arizona,AZ,4,Yavapai County,04025,0,6/16/2020
Arizona,AZ,4,Yavapai County,04025,0,6/23/2020
Arizona,AZ,4,Yavapai County,04025,0,6/30/2020
Arizona,AZ,4,Yavapai County,04025,0,7/7/2020
Arizona,AZ,4,Yavapai County,04025,0,7/14/2020
Arizona,AZ,4,Yavapai County,04025,95,7/21/2020
Arizona,AZ,4,Yavapai County,04025,97,7/28/2020
Arizona,AZ,4,Yavapai County,04025,197,8/4/2020
Arizona,AZ,4,Yavapai County,04025,198,8/11/2020
Arizona,AZ,4,Yavapai County,04025,295,8/18/2020
Arizona,AZ,4,Yavapai County,04025,341,8/25/2020
Arizona,AZ,4,Yavapai County,04025,341,9/1/2020
Arizona,AZ,4,Yavapai County,04025,380,9/8/2020
Arizona,AZ,4,Yavapai County,04025,380,9/15/2020
Arizona,AZ,4,Yavapai County,04025,380,9/22/2020
Arizona,AZ,4,Yavapai County,04025,390,9/29/2020
Arizona,AZ,4,Yavapai County,04025,390,10/6/2020
Arizona,AZ,4,Yavapai County,04025,390,10/13/2020
Arizona,AZ,4,Yavapai County,04025,390,10/20/2020
Arizona,AZ,4,Yavapai County,04025,390,10/27/2020
Arizona,AZ,4,Yavapai County,04025,390,11/3/2020
Arizona,AZ,4,Yavapai County,04025,390,11/10/2020
Arizona,AZ,4,Yavapai County,04025,390,11/17/2020
Arizona,AZ,4,Yavapai County,04025,488,11/24/2020
Arizona,AZ,4,Yavapai County,04025,488,12/1/2020
Arizona,AZ,4,Yavapai County,04025,488,12/8/2020
Arizona,AZ,4,Yavapai County,04025,486,12/15/2020
Arizona,AZ,4,Yavapai County,04025,486,12/22/2020
Arizona,AZ,4,Yavapai County,04025,486,12/29/2020
Arizona,AZ,4,Yavapai County,04025,486,1/5/2021
Arizona,AZ,4,Yavapai County,04025,486,1/12/2021
Arizona,AZ,4,Yavapai County,04025,486,1/19/2021
Arizona,AZ,4,Yavapai County,04025,404,1/26/2021
Arizona,AZ,4,Yavapai County,04025,356,2/2/2021
Arizona,AZ,4,Yavapai County,04025,356,2/9/2021
Arizona,AZ,4,Yavapai County,04025,356,2/16/2021
Arizona,AZ,4,Yavapai County,04025,355,2/23/2021
